Name,U87,U87,U251,U251,hG008,hG008,hG020,hG020,SF126
ENST00000605981.1,0.0,0.0,0.0,0.5660123783228298,0.6753055919688725,0.0,1.4286301763954061,0.0,0.0
CDK6-AS1,0.0,0.0,1.472040596677066,1.3811504501388152,4.503463230230529,3.7982890427541727,0.6858361181997797,1.7484182950126668,0.5229255244607882
NINJ2-AS1,0.4056471603971732,0.4009368014770305,0.0,0.0,0.7954020726577288,0.8929357468890133,0.5942647597680308,0.4740237486769317,0.5526377459311864
RBM48,2.222263603528345,2.3831872485092243,3.207441548520643,3.0881975799506667,3.8140273901623027,3.6101921478620413,3.2714361346976166,3.2297678638850504,2.5265997058990655
ENST00000441539.1,0.0,0.0,0.0,0.9761348395213717,0.0,0.0,0.856126786677284,2.526489536368477,0.0
SLC39A5,0.0,0.0,0.0,0.10432055522206739,0.32004443723233744,0.42270233853955697,0.4626376566817184,0.09774831801024596,0.41914297245997123
ENST00000662010.1,0.10752317175602369,0.0,0.07930642262745109,0.0,0.5077530392495974,0.19877700728980566,1.2552952666587383,0.5074354119750416,0.22909812308016442
ENST00000427458.1,0.0,0.6220691609859421,1.1569790138500966,0.6010746213039727,1.823875692478181,0.24193656335432884,2.214221189086331,2.062605292982846,0.7970727602193355
GATAD1,4.483157951808084,4.463053479238086,4.569940648900608,4.456050441640846,5.695445462533109,5.636061932257731,6.014741358646752,5.952296286946412,4.704351880947008
ENST00000602988.1,0.27254521281057886,0.7301095117614171,0.923221456066678,0.3630824657230018,1.1634922916656418,1.2389457918116173,1.0058814046350957,0.0,0.344581968199796
ANKIB1,5.2361787885116895,5.423171389268382,5.330802174818753,5.196071913977403,5.42387730086954,5.056600868346787,5.249464303829787,5.1339539014443725,5.483048285064477
SLC25A18,1.2910141014173027,1.5586203041655402,0.0,0.0,3.0436699670445173,3.3502765827325285,3.616063575562696,3.550999138763864,1.2795426114533217
ENST00000414227.1,0.09393736388587444,0.0,0.1181497191291034,0.0,1.1338068038450004,0.5917167522897903,0.6738838198198612,0.41475145663207336,0.5321114510553039
ZFPL1,4.694729788179108,4.865612036078259,5.017044447004286,5.111632310123279,5.845891440678032,6.2470122507971,5.918992001002923,5.7711909955345,5.238664592114618
KRIT1,5.265778175482124,4.866492612037449,5.385610500055216,5.192048152105549,5.97954980907539,5.569758412969997,5.581173460509992,5.4842025933468905,5.326526562401063
LRRD1,0.08070950393774376,0.10753388436403068,0.0,0.15448470167149397,0.2953856706589876,0.13564255895386204,0.2869083458809185,0.1458847971420409,0.15681208400798985
CYP51A1-AS1,0.0,0.0,0.1954647731608623,0.051486259803470366,0.3394817658704895,0.360782274449102,0.42774989880866177,0.5778391899706034,0.07209619391784229
CYB5R3,7.276152328133841,7.555609120829428,7.456822573260857,7.526874780014519,7.02872384465805,7.022733989141524,7.811695791895619,7.699558572811203,8.262179430873351
ENST00000650585.1,0.0,1.4997617141325463,0.33197000153878814,1.5334885952395017,0.9334887933379994,0.5763044474762513,0.2547693808949945,0.0,0.7455850001806925
AGAP14P,0.7343137933636992,0.2873812742075631,0.0,0.0,0.0,0.0,0.0,0.0,0.5177896798730135
KHK,1.8590392465776149,1.8154278729605173,2.9107998070510512,2.889545578136865,0.7836142211615045,1.4293588670974149,2.442404789135285,2.1180839195626295,1.6353550704568307
CYP51A1,5.8084313891530455,5.732100929544705,6.363158809252111,5.870307997124852,7.258518924711301,7.08596633005148,7.172367499284826,7.053111336459563,6.2848509300552635
AKAP9,3.7920432175181897,3.4060971554150457,4.725986491942157,4.177391630664989,4.721257808067364,4.253255634138867,4.6682609812111515,3.7678030852607023,4.306947546677744
SYT17,0.0,0.06597756030193566,0.030348792396079766,0.10576388620009305,4.099640265149979,3.9974550065555636,5.081147857627516,5.004928294889172,0.05739897544827647
COL4A2,2.513412418512202,3.090677316082116,6.459410305939497,6.426707560566529,5.395186218718999,5.811101061290499,7.959903431453784,7.8767318000398445,1.7646433947154856
ENST00000668948.1,0.5653632063360396,0.3012949810091436,0.882884815011135,0.7410199243742457,0.4985398882722515,1.4266243771054081,0.30409160633465315,0.17059682028546772,0.7067259192276641
MTERF1,3.758953373466483,3.9194163630448373,4.2754913421226135,4.045469182278884,4.243029230570231,3.5554235315619,4.567326398367183,4.1293654543062575,3.7223130032457883
ENST00000667320.1,0.0,0.0,0.0,0.08717223622960409,0.2982770652846876,0.0,0.34704309403528827,0.3439216997591498,0.2987978866259148
FZD1,2.144183451772901,2.229557161324412,2.7181248567551637,2.502855030176238,1.988666510972118,2.002508107949476,4.442910330064272,4.264754094891527,5.285361526889795
GLYR1,5.091852134078515,5.069049060132765,5.7475458403330935,5.851499202461257,5.130860874362233,4.955052365671476,5.374879509298356,5.422566047147326,5.4609260010879055
ENST00000660974.1,0.12137752171423757,0.020542737456209853,0.0924577902787561,0.0696554277773231,0.04462073583473948,0.18140282912030853,0.6617495998107048,0.6341015996983167,0.2652688518984799
ENST00000412669.1,0.40049202492030417,0.39871701786329394,0.0,0.2657321262221315,0.0,0.0,1.0974017929539797,1.2876023150318159,0.31962487021733854
ENST00000441971.5,1.5778855839755506,1.694162566002807,1.1593191732763302,0.26478381472316964,0.7922973190980789,0.3079600385345055,1.969804374679438,0.38106515183711737,1.9542335407462506
ENST00000415965.5,0.7582477370021504,0.0,0.0,0.0,0.0,0.9450870105515742,0.0,0.0,0.8647578587087507
CDK14,4.102044981657484,3.9030961310531773,4.2252980695745155,3.990510187742633,4.094295195480121,3.2456097474360637,5.162024691601113,4.99782078713391,4.181118456895891
ENST00000553811.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4416587595689783
MIR6765,0.0,0.0,0.0,0.0,3.229241818985397,0.0,0.0,0.0,0.0
GAS2L3,4.384485037056233,4.296787757723614,5.112474954679495,4.921245888585589,6.380329452396441,5.382781363611639,5.184327907331414,5.092693724359439,3.1608104978945453
CFAP69,1.5292312571473323,0.7336120501827972,0.6233715233055386,0.6035757867255118,1.5745908027699775,0.6963419771208021,0.8289434820331726,0.5629569690501688,2.2417364765997028
ENST00000530611.1,0.0,0.0,1.5314687994101774,0.0,0.723204670082249,0.4458961729896585,0.9164598288213609,1.1215525804735127,0.22146632614273198
TMEM50B,3.6402854323568836,3.7468931677847883,4.1235999858918,3.8836990090198107,4.05068452590901,4.574240804412053,5.633416678704678,5.552103434809839,4.602450941391939
DPY19L2P4,0.0,0.17685251469994842,0.08364908997275072,0.04965585785496331,1.4642343478116222,1.390942772802543,0.0,0.0,0.2735660176351357
ENST00000471553.1,1.4563751158366596,2.6022169336666225,2.4493236569907797,2.4704483614643147,2.534188629713827,2.527911078577585,3.2425964089481485,3.107137130021067,2.0957252974683316
ENST00000534006.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7743868966846771,0.8053634534379848,0.0
ATR,4.4567207412583025,4.484569972585829,3.5056496137234183,3.2364451655624262,3.5119613353813444,3.4952858293709643,4.029072946682208,3.642100805114698,4.095848486682331
LINC00562,0.2859288913674325,0.23886999554998495,0.27083628591088765,0.12215981665810192,0.18280033671166776,0.39340082335832627,0.3481950197471706,0.22119531232280892,0.5151583555115647
TSPAN32,0.0,0.0,0.1925325433403,0.1946922517508036,0.0,0.0,0.039594648652263,0.0835728481700819,0.8922596715368252
ZNF445,2.234645398932666,2.398208064120341,3.077237870860405,2.933531094088396,3.7078781328168504,3.5818814636913348,3.2742273642230866,3.083531662305909,3.008904548883841
ENST00000621819.1,0.0,0.0,0.0,0.0,2.1485859940550105,1.139128918563703,1.9044455612921605,1.1869695474570736,0.0
ENST00000563435.1,0.0,0.16057173137913336,0.0,0.0,0.17175766262733314,0.4508538728021723,0.44324381048120676,0.25290850372158435,0.2547488251449228
ENST00000591739.1,0.18874905384445526,0.0,0.13908175548352805,0.1337094975261935,0.0,0.15825946083245507,0.22689073170953164,0.4469390321758069,0.12630816505974324
ENST00000624542.1,0.11431504701188867,0.18318031619583558,0.3808203066204526,0.2322469202255308,0.09941101931424114,0.1439915331069408,0.17194720377974693,0.14905771233476986,0.37982498751122273
BRCA2,3.140685417376159,2.652488789461137,2.78423593921322,2.8822498002410946,2.823826791015029,1.8990711956923343,1.303511907041228,1.0946076764429844,2.381144911441161
ADAM22,2.197931424271171,2.2714256760929343,2.316365895822445,2.1699955314758133,4.84647325749991,4.637662407645193,5.870219209668829,5.7792833623042394,2.9712860300203356
DBF4,6.213158669109617,6.016264528717073,6.259652886488774,6.259215983514377,6.763318614320428,6.105541897011047,5.907099771224582,5.7650785280102586,4.320636304663373
SLC25A40,4.388568418762868,4.449033060026763,4.876693742613368,4.827300780510973,5.8031340230113395,5.558579898421743,5.289827089417137,5.324619815263885,4.102154191773977
EREG,7.208146550052321,7.0811158935116785,0.1153595774896781,0.04714188978218303,0.2473782736165885,0.2710969384463831,0.07784866694860726,0.18872247239200646,6.745075947819397
ENST00000611226.1,0.0,0.0,0.0,1.3743773779298376,0.0,0.0,0.0,0.0,0.0
TP53TG1,1.9755788308522384,2.4498254593734257,3.002943699390348,2.7843553085813326,1.6532847756119193,1.7969382463733394,3.8012517969562425,3.855441608215571,4.343315430001814
ENST00000363527.1,3.2040921878105304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENST00000615087.1,0.0,0.0,0.0,2.227861192757034,4.242968277634278,0.0,2.0754025602707076,2.1153995317492553,0.0
ENST00000569583.1,0.0,0.10496057436760557,0.09559635940830559,0.09195162802439256,0.4901439333770092,0.3061887321636907,0.22972941680796638,0.1674170217836852,0.0
ENST00000446309.1,0.5998481128090849,0.7093171069491434,0.5237526301051055,0.0,1.036883079160226,0.5266878354666115,1.568552646161112,1.0212949369011362,2.016692421810601
ENST00000515251.1,0.0,0.8002791099129802,0.247790223088513,0.23679995239612533,0.0,0.0,0.0,0.4460380884968646,0.0
ENST00000670440.1,0.950843876598173,1.0700389165440816,0.8284512335359133,1.393169048442921,3.0475680519994013,2.7876769329681768,2.812151115306683,2.574181453710311,0.9272016695531847
LINC01447,0.03933354821135251,0.06813559018574165,0.3875665773112518,0.26797078818553954,0.10008417810273937,0.16439112378427095,0.25802075465493796,0.24330714331725767,0.077482288690641
LINC01572,1.0661443132749053,1.6128903125913445,1.5448068285781187,1.3480397448208565,1.3884044785709497,0.7784583975816264,1.169033461090669,1.7111688868143198,1.6694078044420333
ENST00000423979.1,0.0,0.0,0.0,0.662021333461237,0.0,0.0,0.5962233962691269,0.0,0.623778855707225
ENST00000551299.1,0.0,0.0,0.25639598371949973,0.48601821091162184,0.0,0.0,0.0,0.0,0.5709505475416475
SPPL2A,5.525561525015568,5.3885615308944255,7.142678915081876,6.97769206320873,5.24888772500163,5.001775225619951,5.067229975686767,4.9152053663393875,5.668797072897386
LINC00972,0.3320112623632062,0.26799235453075754,0.0,0.0,0.0,0.0,0.0,0.0,0.7379376430800673
PIK3C2A,4.984384278059626,4.817602793606851,4.994579724215747,4.7425775688426715,4.9353984555375305,4.111248368230225,5.0408573708031374,4.515592617619203,4.485903353074429
SLC44A1,4.873700022071622,4.967901760444333,3.850729426519742,3.6607917409456707,3.302180112653285,2.9754816173570293,5.83606803348855,5.692530419405729,6.583913159676406
SEMA3D,0.0331685361489368,0.026965738487508637,1.5170035084709719,1.5688493193659643,0.0,0.014263871780905539,0.0,0.0,1.1380477105956597
LINC01694,1.2409492807377371,1.331762533399275,0.14269312694552969,0.3439160162750289,1.4422375633842666,1.5007153867943812,0.35753511443093067,0.3545774106368641,0.8472689634376751
SEMA3E,0.8889477683814985,0.9330354931610215,0.06585076001777253,0.43583871621587944,0.09304493251628754,0.06710449042288902,0.1439314716808022,0.044968984361985556,0.6129601193356471
ENST00000666937.1,0.0,0.6420157533037384,0.30568924826501864,1.0919164336713678,1.007547160318185,0.8889415358350876,1.1839056846993496,1.0847582247179635,0.0
CACNA2D1-AS1,0.23060022253255125,0.12898356481854462,0.1928594825602995,0.05779682396094185,0.035653467082435955,0.10353523824645916,0.0,0.15644580589956075,2.1292896121072213
HGF,2.6493165430705394,2.787058368492302,0.0,0.056618208118797295,0.015587485259251117,0.0,0.0,0.06272132832541866,6.485133749973401
ENST00000648981.1,0.21437103745785702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3048322539323958
ENST00000413944.3,0.37345110610250654,0.4578737163738759,0.0,0.0,0.0,0.0,0.0,0.0,0.6367976755711492
CTDP1,3.1996425092018432,3.3475551115814337,2.5818718251300026,2.677995259902684,3.3850402831353703,3.1488950682812225,3.6172044318586503,3.6812468465109998,3.007105778773441
ILRUN,5.3894119339916084,5.380012493615777,5.899468104350949,5.995629233378808,5.183462694311603,5.164645508769078,4.541285605703165,4.265481904551701,5.13590830017303
HSD11B1-AS1,0.48944531408552155,0.0,0.0,0.0,0.3234404005317199,0.4015966103613939,0.3128312713966227,0.32740684480198384,1.0222825805268387
SEMA3C,4.789416268395718,4.898309947173799,6.850224350355234,6.114181678377609,0.7447587212400142,1.183480162458436,0.33145414164196035,0.823663774165555,7.195249157802179
UBALD2,5.081475981597959,6.179813570491546,5.30708602662681,5.827008551024564,7.852910224541863,8.596376138812571,6.575912824334158,6.3433527429874665,5.334639779397761
CD36,0.5744328901480434,0.05468596934059173,0.2103863705883798,0.11211159328595678,1.270995313471689,1.4048104990220185,0.014178159147770647,0.0,0.4469718408922195
SNCG,0.4757572919724488,0.47425743135268944,0.9388781821815351,0.8857563003657045,0.1565597115284548,0.9689607159665958,0.1996968410013368,0.24635579050358597,4.341544619180285
CD300LG,0.11461755901035345,0.22198593627448732,0.02895947569586039,0.08205806884414461,0.16639409625345777,0.16004630590767313,0.3024535889671908,0.2630536416394339,0.17425939293487303
ENST00000451759.5,1.3663417997910026,0.4706826239398731,1.0553900370132854,0.8949411266446862,0.3704421888316682,0.130667339815507,0.572703439629859,0.6742147577672588,0.7430237175273557
ERLIN2,4.826924682936348,4.9214553736457844,5.097800390700799,5.144393129633011,4.156032498888866,4.066433673515973,4.7524756522110865,4.765089139378082,5.738713802266172
ENST00000531111.1,0.2439639260047519,0.8031972727918218,0.17975179783240783,0.0,0.0,0.20335904524458562,0.41745235196940167,0.16203984241045,0.0
FAM221A,1.1675827291299163,1.5689854768044835,4.000739191806731,4.15446979536338,5.438928216154669,5.570635971189729,4.923230014778867,4.476828814848129,0.7136544687222857
CT45A1,0.0,0.0,5.251703946121822,5.535300263867764,0.0,0.0,0.0,0.0,0.0
LINC02710,0.210180612534183,0.36826771828599475,0.1559266447678214,0.27024665484441507,0.06330826888457887,0.0,0.28441700272228404,0.09545053075271787,0.27083987319197406
GSTM3,0.3097315007156359,0.14197288297810584,6.466788606716769,6.370837334694503,6.281729773939117,5.755878346755204,5.693433988013354,5.328814927020998,0.30477035315924844
ENST00000406943.1,0.0,0.0,0.0,0.0,0.507426277888052,1.125294020205035,0.0,0.0,0.0
ENST00000418546.1,3.6164400402540906,3.8573241706479084,0.3522907313167042,0.997151473748342,0.813001694518324,0.0,0.0,0.0,0.0
TOMM40,7.057493595708801,7.150803354481693,7.233303303625504,7.574964323260982,6.0392678269805495,5.963115717710505,5.994563885256019,5.930564676841203,6.001649139531024
CD27-AS1,5.211553492062145,5.077200264441695,1.6201547102796496,1.3733865120889976,5.933482939118591,6.247471853585855,5.868879335665634,5.672255603158324,5.648916933619931
ENST00000658105.1,0.0,0.2003499186819778,0.5774022399030829,1.035722431881576,0.0,0.0,0.03716149562170866,0.024875655096839776,0.06495319159769342
GMDS-DT,1.4289195535264643,1.9930004032807218,1.6556632339312223,1.49614529510208,1.8170296863971458,1.3080462744284542,2.5830231775123114,2.5532228631713143,2.8590094192931965
ZNF385D-AS2,0.5140980151137812,0.33196083230643897,0.0,0.0,0.0,0.0,0.0,0.0,1.064510406132331
ENST00000639037.1,1.0933708691731128,2.2040217396271204,2.812163440169562,3.02871058595414,0.0,0.0,0.0,1.0140624390147641,2.5644562158897677
PHTF2,4.674460651560259,4.609749053350379,4.913219741405988,5.056024202227119,5.815811077130038,5.714498310648264,5.672756275228219,5.520749096650175,5.143152568442247
TMEM60,5.956776890548764,6.027737948739924,5.122585756972914,4.749453817747353,5.554791428672987,5.29746657376321,5.835032217149278,5.751289640315768,5.676724384923174
SBDSP1,6.280540662796707,6.223090413810961,6.717964247995588,6.952752893517206,6.52800394312846,6.844335433002883,5.829228011971802,5.6800064112429896,5.342725401200669
ENST00000670154.1,0.20960932423035436,0.1567409064964012,0.19078298048170528,0.23788305821025685,0.23472816085153264,0.3100701717697888,0.37183761733042053,0.22768686595490584,0.28831839653207647
ENST00000519267.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8419352904441145,1.174297748882435,0.0
ENST00000453064.1,0.0,0.0,0.3008301060130995,0.4552096297012315,1.4332372329016314,2.2005357406048924,0.34533164854194887,0.4218765894539273,0.21374915826015703
NUDC,7.651460755654273,7.668828267867259,7.629050561396898,7.931310753997769,6.490202671326741,6.736483112342483,6.743649601815658,6.6307898593556365,6.852735482526418
PMS2P9,0.0,0.0,0.0,1.0399595485872122,0.5646620454571453,0.0,0.20427345865446395,0.0,0.20118467401024873
SPDYE17,0.11100192385710093,0.2421500399621606,0.251750596783606,0.32206658696377427,0.04939099558159739,0.07782269543474342,0.22781129925157867,0.07419713525317378,0.4158430195385803
PMS2P11,0.26562292210120214,0.0,0.0,0.0,0.0,0.5920345423419144,0.0,0.5992473237045386,0.0
ENST00000587540.1,0.808609109231365,0.0,0.0,0.4095267128109833,0.0,0.36215901304060616,0.0,0.0,0.0
LINC02359,0.15744864304133302,0.24142164979635178,0.15765300690340284,0.08545728989016985,0.31796621298832833,0.07726761342459904,0.21577052860498142,0.14557833782649546,0.18633700913012488
ENST00000421583.1,0.0,0.0,1.5636804330351948,0.0,0.0,0.0,1.3692877933733665,0.0,0.0
ENST00000423648.1,0.0,0.0,0.0,0.0,1.6530049688667834,0.2665035198722947,1.3319745861331094,0.4089346328937255,0.0
POMZP3,2.234311237720662,2.203298272583673,4.126146901554442,4.092993871451768,4.24379092506481,4.469130577169253,4.470868705351866,4.304262783450118,2.8262088102005487
ENST00000423084.1,1.295070579069534,1.071350804128843,0.9909098548685836,1.397972680707564,0.9309620966717559,0.7506039324201504,1.6020387297387952,1.2675357980687345,1.9564433023591898
PPP1R35-AS1,0.0,0.0,0.9501458713664223,0.0,0.0,0.0,0.47446304080159213,0.8598693907085476,0.4986797821115944
OXCT2P1,0.40049311790545544,0.28110354433059065,0.12221283825219345,0.33688548025749243,1.6087666707183343,1.1497016027741103,1.8190059448503983,1.7539296622253857,0.4859358026278513
ENST00000418663.5,0.9790141451886623,1.2526457549017256,1.6440316108263129,1.5464030884097768,1.498490871163198,1.443245932623657,1.9588946298847634,1.7121951596146503,2.096143760464672
ENST00000447046.1,0.5260397570998943,0.0,0.4416353901345103,0.0,0.0,0.0,0.44360240824866615,0.0,0.0
NUP35,4.931446685298666,5.052507190068634,5.1542064792065165,5.298526355714959,4.2976389788626514,4.085883498996025,4.769750585208129,4.507147660450986,4.110346537670356
LYSMD1,2.1046855485188547,2.037596589504779,2.172663521249241,2.126265868179347,3.5744769717907547,3.979074161145452,3.308959301159378,3.127090103494124,2.7972267714751538
DTX2,3.5370723761002565,3.5213020556091834,4.73903797911741,5.117595313759207,3.4198584063395616,3.9277921815937784,3.714937845140445,3.4725137657338028,3.7677819023333616
ENST00000624057.1,0.26234294878521686,0.33360234205472866,0.2905801074377825,0.2805311608016173,0.47964654384474714,0.2742103645214246,0.5014483172306388,0.3512246345946103,0.35962012039630115
TMEM187,2.183756448651202,2.4587652019430757,2.9627377917071174,2.347563615322127,2.1020869865267997,2.5507332432222345,3.5015537918649624,3.1485176634468686,4.0915052052557375
SSC4D,1.533937055000927,1.2368170926048454,1.0726477814617363,0.8810819425872342,1.663089534709824,1.5615021088521666,2.15486832408979,2.0296119003591144,1.5149352438470092
HSPB1,8.417818767238769,8.642690742916685,10.532277992324218,10.536383220930894,9.841172762095917,10.55500126537635,8.516480101614615,8.433439390876151,9.311192015341534
SRRM3,0.7265330583068843,0.3719334965041127,1.15704371014558,0.9256075597429342,2.5825030149109356,3.1812361568971967,1.8071570531692482,1.1273295224785385,1.3894621850461504
TAS2R30,0.06738677389259934,0.0,0.0,0.0941644401170813,0.869295792218726,0.684985658706714,0.4352349326074121,0.17132982281799158,0.08874813415189012
GPR1,1.9090280472829086,2.012708109407983,2.333629818296771,1.93512779546526,0.08781990651491184,0.0,0.0628705029110097,0.06749691831433559,2.647328326193258
ENST00000449786.2,0.7894421442300673,0.16120018321276197,0.14699532963833128,0.2699870450949633,0.4655691473557807,0.31679567773491085,1.1051148342086228,0.5689952018441092,0.0
SNORA52,0.0,0.0,0.0,2.5944195611150103,4.937989317236801,0.0,1.7079532068268037,2.5098706267057636,0.0
GTF2IP7,1.3281700976810598,0.6731221933693273,0.5321124487390135,0.12716308921510616,0.22561550885437223,0.25569771177730527,0.4063167934745997,0.20254686090262153,0.1762972379889895
ENST00000421546.1,4.291581457753435,4.442087574595145,0.36090248260559193,0.24165960662680697,0.4561648089038914,0.3905499321887552,0.39639516847964756,0.39230533156965436,2.462358629869428
LINC01833,0.1392612289751992,0.0,0.0,0.0,0.3542456434976325,0.8059965005901897,0.0,0.0,0.0
STYXL1,5.759637894690818,5.4093807523720585,6.052600653713521,5.887010975277022,3.8308536183110684,4.0726546406756885,5.463769569720949,5.334836396388404,5.530382926036245
ENST00000624958.1,0.0,0.0,0.07154439540407445,0.0,0.1632462385568784,0.37189001720332016,0.6543319637222749,0.5858249745016418,0.0
TMEM120A,4.924755507120277,5.14426667387051,5.340234670275489,5.282473166016778,5.755127931301745,6.19791648851863,6.3361744674193705,6.321469966480146,6.12475409731078
LRRC34,5.05181145640391,5.104168894823455,0.06144304342958787,0.03972097061298065,3.2718678594942423,3.0363116649935464,2.1110647077207645,2.030399647376146,3.393585063342848
SNORA14A,0.0,3.1047794656791665,0.0,0.0,2.327753462235447,3.011914217295489,0.0,0.0,0.0
HIP1,4.685289836302694,4.582814894169173,3.8100934418645327,3.741812113275903,6.62532894422938,5.903910759585045,6.707952654826281,6.407554999816231,3.8427375246332875
POM121C,5.137991170615026,5.093399604868802,5.920586288110418,5.952995115883188,6.885610968145253,6.361069998996962,6.477026413909652,6.473439506222132,5.070913068512659
TRIM73,1.9607822827356562,2.4969429122214755,2.1056043323041376,2.5786465226698465,2.7837499830071746,3.515548465617441,3.2717199821564114,3.257645807447332,2.2023769713298598
PMS2P2,0.370528117507635,0.0,0.10355135160784268,0.4868615950572151,0.8414450401728026,0.7695728790141262,0.5882068374835822,0.26882840092980237,0.41474929215878176
ROBO4,0.2714101374545477,0.38222012782046233,1.2315982965512768,1.6722307064530142,0.47635265190315884,0.08809273713152731,0.05997126825464767,0.21347544646773786,0.48890365134936015
TPRG1-AS1,0.66411961778597,1.1771779224019907,0.39747332177138517,0.13938959777653265,0.0,0.0,0.0,0.25055659220657783,1.7611661077879146
RSF1-IT2,0.0,0.0,0.0,0.18649168339463013,1.134437820662247,0.7279317783137969,0.448322700339614,0.8268026842858268,0.0
FCF1,6.393424781378654,6.456288696542006,6.219925494670848,6.083313374615942,5.641832112117183,5.598618297963904,5.282417563904206,5.234321202362605,6.199954967608763
GTF2IP1,4.663327539213192,4.888304895208487,4.987084339157532,4.458250748636576,7.1598814255196235,6.908656815444692,6.777971963421494,6.709524999481549,5.100393221060838
LINC01771,1.1366376469363733,0.8413830426411703,0.19363172423101632,0.3507586058044663,0.7494527450514207,0.0,0.0,0.33022680020191364,1.4302477998926504
ENST00000581677.1,0.10226977747645476,0.12313245284900459,0.147845898906212,0.2408284172940281,0.2898663280290076,0.12908910570034327,0.29360944205032474,0.3419049312784018,0.16612667956314828
ENST00000576563.2,0.0,0.564449386917413,0.5226503866704314,0.8704412667048887,2.0332044882754845,1.9330475830143312,2.82283414058806,1.7311397862478428,1.3534926778966554
CASTOR2,1.1143736886550444,1.1656675843755933,1.7817457795188942,1.6594222670032397,3.436105857822085,3.5058782298937707,3.039441994857704,2.85780786133443,2.170101320061392
PMS2P5,1.3361062540351327,1.3503331665531586,2.558461123470964,2.935271147891185,1.8680861757980771,1.4214414545824168,1.0736900079095497,1.5009396887746536,0.7082137274997327
STAG3L2,3.7531017302038467,3.739545709774225,4.417312457777578,4.4569178289500995,4.701266256563629,4.141122113715828,4.020253270802454,4.115058220137243,3.201439397863057
ENST00000514667.1,0.0,0.0,0.0,1.1260543651744903,0.0,0.08570337813327088,0.0,0.0,0.0
LINC02615,1.1697967561832485,0.2702885230099105,0.7591430476723492,0.32222122073909293,0.22182512456444173,0.4471517463962051,0.7226111610351242,0.5909746505619906,2.8334487604514433
ENST00000574086.1,0.0,0.0,0.0,0.2102117898832962,0.25627399170799603,0.8108658759642844,0.352297512019221,0.19727410484018956,0.5648356608375298
DDX39B-AS1,0.0,0.24378848828369504,0.5198377600739023,0.0,0.5780614810258738,0.30366269802156365,0.41939542386429296,0.0,0.0
GTF2I,6.215519409955445,6.297029966581713,7.327768190194812,7.07444121239848,8.76225578698818,8.212126696624633,8.234247424055019,8.16201864735086,6.845678216287018
CLIP2,4.1861360345982295,4.531911650988791,4.471337055813598,4.412625732955447,6.405820519018696,6.238928218436208,6.213265617438719,6.100197658562238,5.746656736157288
LAT2,1.8038304445445217,1.6627250498023696,0.8110385682308192,0.6786317424889682,2.974751389665336,2.8354127765956645,2.891755517237757,2.6860836261327012,3.7562974481199243
ENST00000422124.1,1.677918610620629,1.0124542544893336,0.0,0.0,0.0,0.0,0.0,0.8893372491124762,1.6923513117631774
LIMK1,7.4275726525262975,7.671505684425383,5.690011944185106,5.675773597950216,6.007827887662883,6.134175752135397,7.125960996561337,7.027308895764967,7.267273602248397
ELN-AS1,2.4406067600744277,1.8590631079611553,0.7098252603187899,0.20431478146202348,0.0,0.0,0.1815313189874568,0.0,2.5558652254870076
ENST00000546837.5,0.0,0.0,0.1650912581485435,0.12952569905824193,1.0079991672921058,0.0,0.4733266301663919,0.34792639490636806,0.32441315962702366
ELN,0.04928643129721895,0.08620901890156883,0.6799921161133732,0.08411462213272665,6.505022320821792,6.130123657091748,6.89774866818595,6.702505176998057,1.243669080966863
TSC22D1-AS1,0.07520537781217206,0.3747935612565512,0.6238724790839724,0.22895041215763964,0.5558691510489356,0.4738918310748615,0.6145807612986162,0.3855613570603671,0.5637311888173538
HDAC9,4.738411171470081,4.71947370299306,4.913325072076394,4.946417400123998,3.7815065986329808,4.033643243510382,6.819502141403451,6.800822264017568,1.518384063528784
TMEM270,0.9976703315857061,0.9329493500235138,0.4264225701973784,0.48174222313317433,0.0,0.127598945156158,0.4290385028461858,0.36633844228785395,0.44785316357948396
CLDN4,1.432366177364791,1.688413140867608,1.288175444958677,1.510207470953199,0.19035063162130353,0.5177836340354547,0.23619256784126333,0.3235937343103908,1.6614896724229562
DBI,9.56424477713222,9.481704594049486,8.521109643651332,8.34152771844736,9.122395768503583,9.195588749212542,11.107668255976284,11.024786460303686,9.801372095004629
ABHD11,5.069534621448466,5.074445494085106,5.120476362469988,5.3583118584517955,4.564170834853535,4.180338849624726,4.367454940828978,4.439224180544604,4.295936034049255
BUD23,6.806775151320503,6.76911052880619,6.90239923457766,7.067466629436632,7.545790800462197,7.60521280780542,6.735332621576835,6.787288793858087,6.970197943988991
DNAJC30,2.9526094041664623,2.991118175119831,3.383777548422221,3.4051578050761093,2.5309671525967605,2.4929580980455,3.172365899001039,3.063107700174993,3.7664785541848183
TBL2,4.526087596636968,4.800760152287202,5.512343839960283,5.52934933925713,5.279166678025738,5.278449458220481,5.622611213028307,5.453504409871585,5.352613768129315
BAZ1B,6.231966100742886,6.180553681431782,6.625138957291313,6.635419213010429,6.894842010079667,6.822487979159673,6.6224486890834955,6.391745383850913,5.7016349950949525
